data,id_rota,id_laticinio,litros_previstos,litros_realizados,num_produtores_planejados,num_produtores_atendidos,custo_total,km_rodados,tempo_total_horas,ocupacao_tanque_pct,indice_atraso,indice_perda_rota
2023-05-15,11,2,787.56,775.4,1,1,0.8557,246.09,7.88,5.54,0.0,0.0154
2023-05-15,13,2,466.20000000000005,456.39,2,2,1.2646000000000002,143.08,8.25,3.28,0.0,0.021
2023-05-15,14,2,1392.54,1347.46,1,1,0.882,254.41,8.69,25.39,0.0308,0.0324
2023-05-15,15,2,132.18,130.27,1,1,0.6966,142.94,6.86,1.22,0.0719,0.0144
2023-05-15,16,2,2836.84,2776.94,2,2,2.2037,245.94,9.96,23.9,0.0584,0.0211
2023-05-15,19,2,1194.34,1178.0,1,1,0.7151,263.75,5.82,6.54,0.0,0.0137
2023-05-15,20,3,155.68,154.62,1,1,0.5369,198.05,3.14,1.18,0.0,0.0068
2023-05-15,21,3,630.62,614.33,1,1,0.5755,88.95,3.67,11.56,0.0194,0.0258
2023-05-15,23,3,198.28,193.0,1,1,0.5759,62.85,8.29,2.0,0.0,0.0266
2023-05-15,29,3,694.44,686.0,1,1,1.2682,226.57,4.72,4.77,0.0239,0.0122
2023-05-15,30,4,1826.71,1768.25,1,1,0.7506,236.72,4.82,8.15,0.0,0.032
2023-05-15,33,4,771.3699999999999,760.19,2,2,1.4895,178.44,9.07,10.72,0.0571,0.0145
2023-05-15,34,4,393.41,381.42,1,1,0.778,196.84,3.22,2.29,0.0,0.0305
2023-05-15,35,4,1229.42,1211.41,2,2,2.1586,248.43,6.36,17.34,0.0,0.0146
2023-05-15,40,4,1486.63,1469.49,1,1,0.663,94.35,9.3,14.75,0.0568,0.0115
2023-05-15,41,4,1376.74,1332.44,1,1,0.8091,271.46,3.29,6.88,0.0,0.0322
2023-05-16,2,1,1147.02,1123.14,1,1,0.8264,277.51,2.96,17.46,0.0,0.0208
2023-05-16,3,1,1006.13,985.0999999999999,2,2,2.1378,237.52,6.84,8.19,0.0857,0.0209
2023-05-16,4,1,1612.96,1598.4,2,2,1.0654,128.04,4.85,12.3,0.0,0.009
2023-05-16,6,1,463.39,456.4,1,1,0.5665,193.99,8.54,3.25,0.0582,0.0151
2023-05-16,7,1,1286.03,1268.55,2,2,1.9188999999999998,140.3,9.22,15.86,0.0477,0.0136
2023-05-16,8,1,485.54,475.16,1,1,0.5779,175.48,8.46,7.29,0.0,0.0214
2023-05-16,9,1,238.32,235.97,1,1,0.9088,115.48,5.62,1.28,0.0054,0.0099
2023-05-16,11,2,797.58,779.61,1,1,0.8551,240.34,8.5,5.57,0.0746,0.0225
2023-05-16,13,2,461.51,454.39,2,2,1.2646000000000002,143.23,9.16,3.27,0.0983,0.0154
2023-05-16,14,2,1454.98,1409.62,1,1,0.8816,251.91,8.5,26.56,0.0083,0.0312
2023-05-16,15,2,134.57,130.87,1,1,0.6922,136.78,6.81,1.22,0.0641,0.0275
2023-05-16,16,2,2758.95,2736.4,2,2,2.2037,247.24,9.67,23.56,0.0276,0.0082
2023-05-16,19,2,1197.82,1193.71,1,1,0.7151,264.82,6.61,6.63,0.0872,0.0034
2023-05-16,20,3,151.31,150.5,1,1,0.5369,202.31,3.01,1.15,0.0,0.0054
2023-05-16,21,3,575.69,574.01,1,1,0.5755,84.02,3.73,10.8,0.0361,0.0029
2023-05-16,23,3,208.86,202.67,1,1,0.5759,62.04,8.23,2.1,0.0,0.0296
2023-05-16,29,3,648.55,642.73,1,1,1.2679,208.62,4.61,4.47,0.0,0.009
2023-05-16,30,4,1691.13,1634.13,1,1,0.7506,239.67,5.06,7.53,0.004,0.0337
2023-05-16,33,4,735.86,723.94,2,2,1.4895,178.81,8.56,10.21,0.0,0.0162
2023-05-16,34,4,345.53,333.68,1,1,0.778,188.03,3.16,2.0,0.0,0.0343
2023-05-16,35,4,1206.27,1184.17,2,2,2.1586,230.33,7.19,16.95,0.0861,0.0183
2023-05-16,40,4,1588.59,1576.54,1,1,0.663,100.07,9.52,15.83,0.0818,0.0076
2023-05-16,41,4,1404.08,1396.62,1,1,0.8091,270.99,3.54,7.21,0.0695,0.0053
2023-05-17,2,1,1095.51,1088.61,1,1,0.8264,277.91,3.07,16.92,0.0,0.0063
2023-05-17,3,1,979.69,951.78,2,2,2.1378,236.33,6.28,7.91,0.0,0.0285
2023-05-17,4,1,1594.04,1560.54,2,2,1.0654,136.62,4.93,12.01,0.0061,0.021
2023-05-17,6,1,506.49,495.79,1,1,0.5665,204.27,8.73,3.53,0.0818,0.0211
2023-05-17,7,1,1285.5500000000002,1263.24,2,2,1.9188999999999998,148.38,8.79,15.8,0.0,0.0174
2023-05-17,8,1,500.39,486.0,1,1,0.5779,174.09,8.95,7.46,0.0529,0.0288
2023-05-17,9,1,247.11,243.9,1,1,0.9088,120.67,5.96,1.32,0.0662,0.013
2023-05-17,11,2,770.05,764.28,1,1,0.8551,234.29,8.21,5.46,0.0379,0.0075
2023-05-17,13,2,469.84000000000003,456.15999999999997,2,2,1.2646000000000002,136.54,9.13,3.28,0.0947,0.0291
2023-05-17,14,2,1514.45,1482.94,1,1,0.8816,241.6,9.09,27.94,0.0783,0.0208
2023-05-17,15,2,133.97,132.63,1,1,0.6922,142.26,6.13,1.24,0.0,0.01
2023-05-17,16,2,2773.76,2715.39,2,2,2.2037,239.36,9.68,23.37,0.0287,0.021
2023-05-17,19,2,1233.63,1223.06,1,1,0.7151,266.61,6.08,6.79,0.0,0.0086
2023-05-17,20,3,158.47,153.58,1,1,0.5369,195.68,3.11,1.17,0.0,0.0309
2023-05-17,21,3,578.53,568.33,1,1,0.5755,82.28,3.59,10.69,0.0,0.0176
2023-05-17,23,3,187.27,185.24,1,1,0.5759,64.41,9.14,1.92,0.0665,0.0108
2023-05-17,29,3,609.86,596.99,1,1,1.2679,214.21,4.86,4.15,0.0542,0.0211
2023-05-17,30,4,1826.46,1802.0,1,1,0.7506,253.56,5.02,8.3,0.0,0.0134
2023-05-17,33,4,715.42,706.8199999999999,2,2,1.4895,178.75,9.14,9.97,0.0653,0.012
2023-05-17,34,4,350.09,348.34,1,1,0.778,183.13,3.4,2.09,0.0398,0.005
2023-05-17,35,4,1200.32,1182.98,2,2,2.1586,234.06,6.69,16.93,0.0106,0.0144
2023-05-17,40,4,1520.7,1480.96,1,1,0.663,99.85,8.61,14.87,0.0,0.0261
2023-05-17,41,4,1404.58,1355.78,1,1,0.8091,270.45,3.39,7.0,0.0242,0.0347
2023-05-18,2,1,1078.99,1046.26,1,1,0.8264,262.76,3.32,16.26,0.0675,0.0303
2023-05-18,3,1,981.11,957.5,2,2,2.1378,254.86,6.89,7.96,0.0937,0.0241
2023-05-18,4,1,1530.1399999999999,1505.06,2,2,1.0654,138.53,5.09,11.58,0.0388,0.0164
2023-05-18,6,1,484.49,470.46,1,1,0.5665,205.26,8.58,3.35,0.0632,0.029
2023-05-18,7,1,1268.29,1246.89,2,2,1.9188999999999998,142.66,8.49,15.59,0.0,0.0169
2023-05-18,8,1,507.87,503.42,1,1,0.5779,166.63,8.39,7.73,0.0,0.0088
2023-05-18,9,1,255.08,252.3,1,1,0.9088,122.15,5.77,1.37,0.0322,0.0109
2023-05-18,11,2,792.65,776.56,1,1,0.8551,229.39,8.64,5.55,0.0923,0.0203
2023-05-18,13,2,431.74,426.53999999999996,2,2,1.2646000000000002,143.1,8.27,3.07,0.0,0.012
2023-05-18,14,2,1530.79,1484.04,1,1,0.8816,241.1,8.07,27.96,0.0,0.0305
2023-05-18,15,2,132.35,128.77,1,1,0.6922,135.82,6.92,1.2,0.0812,0.027
2023-05-18,16,2,2778.42,2713.12,2,2,2.2037,230.36,9.67,23.35,0.0276,0.0235
2023-05-18,19,2,1233.06,1225.28,1,1,0.719,247.23,6.11,6.8,0.0049,0.0063
2023-05-18,20,3,162.36,158.52,1,1,0.5369,202.96,3.17,1.21,0.0032,0.0237
2023-05-18,21,3,571.32,552.98,1,1,0.5755,87.19,3.74,10.41,0.0389,0.0321
2023-05-18,23,3,233.47,226.13,1,1,0.576,61.88,8.2,2.34,0.0,0.0314
2023-05-18,29,3,611.28,606.77,1,1,1.2679,211.09,5.03,4.22,0.0911,0.0074
2023-05-18,30,4,1813.21,1771.56,1,1,0.751,253.1,5.4,8.16,0.0714,0.023
2023-05-18,33,4,745.13,730.67,2,2,1.4899,175.0,8.94,10.31,0.042,0.0194
2023-05-18,34,4,414.85,405.33,1,1,0.779,194.22,3.22,2.43,0.0,0.0229
2023-05-18,35,4,1199.88,1184.82,2,2,2.1586,248.64,6.35,16.96,0.0,0.0126
2023-05-18,40,4,1426.55,1416.49,1,1,0.663,93.38,9.48,14.22,0.0773,0.0071
2023-05-18,41,4,1270.03,1257.89,1,1,0.8091,294.09,3.33,6.5,0.006,0.0096
2023-05-19,2,1,1130.1,1109.27,1,1,0.8264,272.56,3.19,17.24,0.0257,0.0184
2023-05-19,3,1,1002.22,984.6499999999999,2,2,2.1378,248.5,6.29,8.18,0.0,0.0175
2023-05-19,4,1,1561.1,1533.1,2,2,1.0654,139.36,4.87,11.8,0.0,0.0179
2023-05-19,6,1,481.37,473.19,1,1,0.5665,208.75,8.79,3.37,0.0892,0.017
2023-05-19,7,1,1176.42,1141.17,2,2,1.9188999999999998,146.91,9.31,14.27,0.058,0.03
2023-05-19,8,1,485.63,476.05,1,1,0.5779,175.64,8.6,7.31,0.0118,0.0197
2023-05-19,9,1,287.1,279.46,1,1,0.9097,118.7,5.37,1.52,0.0,0.0266
2023-05-19,11,2,820.09,812.27,1,1,0.8551,237.09,8.64,5.8,0.0923,0.0095
2023-05-19,13,2,425.28,417.8,2,2,1.2646000000000002,142.99,9.01,3.0,0.0803,0.0176
2023-05-19,14,2,1552.82,1539.05,1,1,0.8816,249.69,9.27,28.99,0.0996,0.0089
2023-05-19,15,2,131.4,129.23,1,1,0.6922,133.92,6.61,1.21,0.0328,0.0165
2023-05-19,16,2,2860.31,2822.96,2,2,2.2039,228.94,10.07,24.3,0.0701,0.0131
2023-05-19,19,2,1203.17,1185.15,1,1,0.7151,255.3,6.38,6.58,0.0493,0.015
2023-05-19,20,3,167.2,162.88,1,1,0.5369,199.35,3.24,1.24,0.0253,0.0258
2023-05-19,21,3,592.93,582.06,1,1,0.5766,86.83,3.68,10.95,0.0222,0.0183
2023-05-19,23,3,237.68,230.21,1,1,0.5759,65.19,9.17,2.38,0.07,0.0314
2023-05-19,29,3,658.8,639.82,1,1,1.2679,221.62,4.44,4.45,0.0,0.0288
2023-05-19,30,4,1831.79,1793.52,1,1,0.7506,235.78,5.51,8.26,0.0933,0.0209
2023-05-19,33,4,768.89,754.55,2,2,1.4895,166.88,9.15,10.64,0.0664,0.0187
2023-05-19,34,4,402.05,396.28,1,1,0.778,188.73,3.35,2.37,0.0245,0.0144
2023-05-19,35,4,1191.9299999999998,1164.0900000000001,2,2,2.1605,242.88,6.65,16.66,0.0045,0.0234
2023-05-19,40,4,1579.07,1524.56,1,1,0.6639,97.44,8.62,15.31,0.0,0.0345
2023-05-19,41,4,1342.79,1326.54,1,1,0.8096,281.82,3.61,6.85,0.0906,0.0121
2023-05-20,2,1,1034.44,1012.2,1,1,0.8287,279.9,3.24,15.73,0.0418,0.0215
2023-05-20,3,1,1018.22,997.59,2,2,2.1433999999999997,238.11,6.44,8.29,0.0222,0.0203
2023-05-20,4,1,1575.8,1537.24,2,2,1.0657,134.22,5.28,11.83,0.0776,0.0245
2023-05-20,6,1,476.62,474.21,1,1,0.567,198.05,7.83,3.38,0.0,0.0051
2023-05-20,7,1,1190.21,1159.76,2,2,1.9199,149.09,8.8,14.5,0.0,0.0256
2023-05-20,8,1,510.08,493.87,1,1,0.5779,180.14,9.24,7.58,0.0871,0.0318
2023-05-20,9,1,279.95,272.34,1,1,0.9088,118.6,5.79,1.48,0.0358,0.0272
2023-05-20,11,2,821.7,794.41,1,1,0.8556,240.4,8.2,5.67,0.0367,0.0332
2023-05-20,13,2,458.07000000000005,450.67999999999995,2,2,1.2646000000000002,131.72,8.2,3.24,0.0,0.0161
2023-05-20,14,2,1571.7,1527.26,1,1,0.8819,243.74,8.17,28.77,0.0,0.0283
2023-05-20,15,2,139.0,135.71,1,1,0.6953,136.78,6.98,1.27,0.0906,0.0237
2023-05-20,16,2,2708.05,2683.25,2,2,2.2037,232.55,9.57,23.1,0.017,0.0092
2023-05-20,19,2,1245.78,1211.57,1,1,0.7151,266.92,6.52,6.73,0.0724,0.0275
2023-05-20,20,3,163.5,162.53,1,1,0.5369,185.52,3.41,1.24,0.0791,0.0059
2023-05-20,21,3,631.54,618.89,1,1,0.5755,87.69,3.56,11.65,0.0,0.02
2023-05-20,23,3,253.28,246.28,1,1,0.5759,60.45,8.37,2.55,0.0,0.0276
2023-05-20,29,3,660.23,649.65,1,1,1.2681,209.59,4.4,4.51,0.0,0.016
2023-05-20,30,4,1869.29,1850.95,1,1,0.7506,241.19,5.18,8.53,0.0278,0.0098
2023-05-20,33,4,759.6800000000001,748.59,2,2,1.4895,179.86,8.67,10.56,0.0105,0.0146
2023-05-20,34,4,373.07,365.51,1,1,0.778,199.6,3.43,2.19,0.0489,0.0203
2023-05-20,35,4,1179.28,1162.02,2,2,2.1586,242.32,6.4,16.63,0.0,0.0146
2023-05-20,40,4,1459.97,1453.03,1,1,0.663,99.48,9.14,14.59,0.0386,0.0048
2023-05-20,41,4,1397.86,1364.12,1,1,0.8091,292.6,3.62,7.04,0.0937,0.0241
2023-05-21,2,1,1025.51,996.71,1,1,0.8287,266.67,3.19,15.49,0.0257,0.0281
2023-05-21,3,1,1037.67,1012.04,2,2,2.1436,247.44,6.85,8.41,0.0873,0.0247
2023-05-21,4,1,1519.72,1485.85,2,2,1.0657,135.53,4.94,11.43,0.0082,0.0223
2023-05-21,6,1,473.78,465.76,1,1,0.567,207.85,8.43,3.32,0.0446,0.0169
2023-05-21,7,1,1193.83,1157.87,2,2,1.9199,152.49,9.58,14.48,0.0886,0.0301
2023-05-21,8,1,499.72,485.34,1,1,0.5779,167.33,8.94,7.45,0.0518,0.0288
2023-05-21,9,1,270.11,269.34,1,1,0.9088,123.3,6.0,1.46,0.0733,0.0029
2023-05-21,11,2,790.91,787.34,1,1,0.8556,231.84,8.08,5.62,0.0215,0.0045
2023-05-21,13,2,470.54999999999995,458.95,2,2,1.2646000000000002,140.93,8.31,3.3,0.0,0.0247
2023-05-21,14,2,1536.33,1494.04,1,1,0.8819,245.23,9.05,28.15,0.0735,0.0275
2023-05-21,15,2,138.21,136.45,1,1,0.6954,145.7,6.49,1.27,0.0141,0.0127
2023-05-21,16,2,2700.59,2651.36,2,2,2.2037,229.64,9.21,22.82,0.0,0.0182
2023-05-21,19,2,1153.16,1115.68,1,1,0.7151,246.48,6.23,6.2,0.0247,0.0325
2023-05-21,20,3,160.12,155.17,1,1,0.5369,192.69,3.11,1.18,0.0,0.0309
2023-05-21,21,3,613.51,592.95,1,1,0.5755,87.08,3.42,11.16,0.0,0.0335
2023-05-21,23,3,254.52,246.32,1,1,0.5759,61.34,8.85,2.55,0.0327,0.0322
2023-05-21,29,3,652.45,636.46,1,1,1.2681,209.7,4.71,4.42,0.0217,0.0245
2023-05-21,30,4,1835.0,1780.65,1,1,0.7506,235.03,5.34,8.2,0.0595,0.0296
2023-05-21,33,4,726.46,722.35,2,2,1.4895,173.78,8.72,10.19,0.0163,0.0057
2023-05-21,34,4,404.06,393.52,1,1,0.778,190.49,3.16,2.36,0.0,0.0261
2023-05-21,35,4,1168.92,1131.25,2,2,2.1586,248.95,6.46,16.19,0.0,0.0322
2023-05-21,40,4,1381.46,1049.38,1,1,0.663,92.03,9.11,10.54,0.0352,0.2404
2023-05-21,41,4,1359.06,1317.83,1,1,0.8091,273.84,3.43,6.8,0.0363,0.0303
2023-05-22,2,1,1098.31,1080.02,1,1,0.8295,269.65,2.98,16.79,0.0,0.0167
2023-05-22,3,1,1018.1,995.99,2,2,2.1456,247.69,6.08,8.28,0.0,0.0217
2023-05-22,4,1,1540.21,1517.62,2,2,1.0657,136.87,5.02,11.68,0.0245,0.0147
2023-05-22,6,1,456.81,448.55,1,1,0.5671,196.19,8.04,3.19,0.0,0.0181
2023-05-22,7,1,1189.5900000000001,1169.85,2,2,1.9203,149.95,9.6,14.63,0.0909,0.0166
2023-05-22,8,1,497.91,484.01,1,1,0.5796,178.63,8.98,7.43,0.0565,0.0279
2023-05-22,9,1,261.58,256.11,1,1,0.9088,117.66,5.36,1.39,0.0,0.0209
2023-05-22,11,2,763.99,744.18,1,1,0.8557,248.94,7.99,5.32,0.0101,0.0259
2023-05-22,13,2,468.7,460.74,2,2,1.2673999999999999,131.56,8.99,3.31,0.0779,0.017
2023-05-22,14,2,1534.64,1510.14,1,1,0.882,262.01,9.06,28.45,0.0747,0.016
2023-05-22,15,2,138.77,136.87,1,1,0.6965,144.7,6.62,1.28,0.0344,0.0137
2023-05-22,16,2,2797.4,2754.31,2,2,2.2037,229.38,9.58,23.71,0.0181,0.0154
2023-05-22,19,2,1229.57,1197.84,1,1,0.7151,257.7,6.12,6.65,0.0066,0.0258
2023-05-22,20,3,144.22,140.76,1,1,0.5369,195.76,3.02,1.07,0.0,0.024
2023-05-22,21,3,553.63,550.11,1,1,0.5755,85.55,3.69,10.35,0.025,0.0064
2023-05-22,23,3,258.3,254.51,1,1,0.5759,65.4,9.26,2.63,0.0805,0.0147
2023-05-22,29,3,670.09,665.78,1,1,1.2682,225.94,4.87,4.63,0.0564,0.0064
2023-05-22,30,4,1780.25,1738.33,1,1,0.7506,241.74,5.37,8.01,0.0655,0.0235
2023-05-22,33,4,720.05,704.33,2,2,1.4895,182.63,9.05,9.94,0.0548,0.0218
2023-05-22,34,4,395.16,393.42,1,1,0.778,193.76,3.43,2.36,0.0489,0.0044
2023-05-22,35,4,1199.26,1185.19,2,2,2.1586,242.75,7.28,16.96,0.0997,0.0117
2023-05-22,40,4,1449.34,1420.14,1,1,0.663,95.32,9.66,14.26,0.0977,0.0201
2023-05-22,41,4,1266.81,1229.04,1,1,0.8091,269.17,3.16,6.35,0.0,0.0298
2023-05-23,2,1,1048.0,1012.8,1,1,0.8264,269.83,3.08,15.74,0.0,0.0336
2023-05-23,3,1,988.9100000000001,978.5500000000001,2,2,2.1378,234.13,6.13,8.13,0.0,0.0105
2023-05-23,4,1,1453.1599999999999,1428.27,2,2,1.0654,132.13,4.74,10.99,0.0,0.0171
2023-05-23,6,1,475.92,464.84,1,1,0.5665,203.42,8.46,3.31,0.0483,0.0233
2023-05-23,7,1,1157.8899999999999,1149.74,2,2,1.9188999999999998,142.43,9.44,14.38,0.0727,0.007
2023-05-23,8,1,481.87,477.9,1,1,0.5798,165.71,8.88,7.33,0.0447,0.0082
2023-05-23,9,1,262.28,254.27,1,1,0.9088,119.73,5.42,1.38,0.0,0.0305
2023-05-23,11,2,726.68,721.45,1,1,0.8551,230.46,8.48,5.15,0.0721,0.0072
2023-05-23,13,2,454.20000000000005,445.58,2,2,1.2677,137.02,8.91,3.2,0.0683,0.019
2023-05-23,14,2,1565.61,1537.3,1,1,0.8816,261.27,9.14,28.96,0.0842,0.0181
2023-05-23,15,2,135.56,134.51,1,1,0.6922,135.05,6.98,1.26,0.0906,0.0077
2023-05-23,16,2,2710.5699999999997,2693.2,2,2,2.2037,248.02,8.94,23.18,0.0,0.0064
2023-05-23,19,2,1181.71,1167.64,1,1,0.7151,243.84,5.9,6.48,0.0,0.0119
2023-05-23,20,3,150.48,147.81,1,1,0.5369,203.2,3.27,1.13,0.0348,0.0177
2023-05-23,21,3,548.1,536.44,1,1,0.5755,81.75,3.43,10.09,0.0,0.0213
2023-05-23,23,3,252.83,244.18,1,1,0.5759,65.21,8.36,2.52,0.0,0.0342
2023-05-23,29,3,652.33,636.89,1,1,1.2679,209.75,4.56,4.42,0.0,0.0237
2023-05-23,30,4,1785.65,1732.5,1,1,0.7506,249.92,4.88,7.98,0.0,0.0298
2023-05-23,33,4,689.5600000000001,670.51,2,2,1.4895,172.41,8.34,9.46,0.0,0.0276
2023-05-23,34,4,421.41,412.9,1,1,0.778,186.65,3.55,2.47,0.0856,0.0202
2023-05-23,35,4,1249.4099999999999,1225.4299999999998,2,2,2.1586,240.35,6.93,17.54,0.0468,0.0192
2023-05-23,40,4,1433.58,1423.34,1,1,0.663,101.14,8.59,14.29,0.0,0.0071
2023-05-23,41,4,1270.66,1258.02,1,1,0.8091,282.91,3.22,6.5,0.0,0.0099
2023-05-24,2,1,1041.82,1031.81,1,1,0.8264,270.94,3.12,16.04,0.0032,0.0096
2023-05-24,3,1,1038.63,1030.96,2,2,2.1378,239.07,6.05,8.57,0.0,0.0074
2023-05-24,4,1,1550.72,1531.1,2,2,1.0654,139.03,5.37,11.78,0.0959,0.0127
2023-05-24,6,1,460.65,444.72,1,1,0.5665,205.72,7.91,3.17,0.0,0.0346
2023-05-24,7,1,1149.8899999999999,1131.34,2,2,1.9188999999999998,153.77,8.58,14.15,0.0,0.0161
2023-05-24,8,1,506.47,505.01,1,1,0.5779,177.44,8.73,7.75,0.0271,0.0029
2023-05-24,9,1,251.91,247.86,1,1,0.9088,122.47,5.74,1.35,0.0268,0.0161
2023-05-24,11,2,754.78,739.5,1,1,0.8551,228.35,7.76,5.28,0.0,0.0202
2023-05-24,13,2,434.65999999999997,423.96000000000004,2,2,1.2646000000000002,144.0,8.08,3.05,0.0,0.0246
2023-05-24,14,2,1500.73,1478.14,1,1,0.8816,242.91,8.08,27.85,0.0,0.0151
2023-05-24,15,2,138.73,135.17,1,1,0.6922,140.03,6.94,1.26,0.0844,0.0257
2023-05-24,16,2,2636.3100000000004,2603.43,2,2,2.2037,228.28,9.44,22.41,0.0032,0.0125
2023-05-24,19,2,1165.36,1132.2,1,1,0.7151,263.72,6.18,6.29,0.0164,0.0285
2023-05-24,20,3,145.4,140.61,1,1,0.5369,202.99,3.18,1.07,0.0063,0.0329
2023-05-24,21,3,553.21,540.17,1,1,0.5755,88.86,3.76,10.17,0.0444,0.0236
2023-05-24,23,3,276.64,271.36,1,1,0.5759,60.21,8.58,2.81,0.0012,0.0191
2023-05-24,29,3,646.67,643.19,1,1,1.2679,226.4,4.82,4.47,0.0456,0.0054
2023-05-24,30,4,1891.04,1859.59,1,1,0.7506,248.22,4.87,8.57,0.0,0.0166
2023-05-24,33,4,724.3199999999999,712.85,2,2,1.4895,168.62,8.44,10.06,0.0,0.0158
2023-05-24,34,4,411.32,403.81,1,1,0.778,193.07,3.46,2.42,0.0581,0.0183
2023-05-24,35,4,1225.96,1210.04,2,2,2.1586,242.86,7.22,17.32,0.0906,0.013
2023-05-24,40,4,1462.03,1423.83,1,1,0.663,96.77,8.74,14.3,0.0,0.0261
2023-05-24,41,4,1386.75,1370.91,1,1,0.8091,285.13,3.46,7.08,0.0453,0.0114
2023-05-25,2,1,1006.4,979.94,1,1,0.8294,282.72,3.12,15.23,0.0032,0.0263
2023-05-25,3,1,1088.1299999999999,1074.6299999999999,2,2,2.1452,236.17,6.65,8.93,0.0556,0.0124
2023-05-25,4,1,1590.77,1563.52,2,2,1.0657,130.83,5.17,12.03,0.0551,0.0171
2023-05-25,6,1,446.92,434.83,1,1,0.5671,195.51,8.86,3.1,0.0979,0.0271
2023-05-25,7,1,1191.92,1163.67,2,2,1.9203,140.94,9.62,14.55,0.0932,0.0237
2023-05-25,8,1,476.19,467.09,1,1,0.5779,169.57,9.1,7.17,0.0706,0.0191
2023-05-25,9,1,262.02,258.67,1,1,0.9088,114.87,5.5,1.4,0.0,0.0128
2023-05-25,11,2,807.77,780.09,1,1,0.8557,242.31,7.61,5.57,0.0,0.0343
2023-05-25,13,2,426.29999999999995,420.37,2,2,1.2646000000000002,140.4,8.22,3.02,0.0,0.0139
2023-05-25,14,2,1556.67,1521.45,1,1,0.882,247.27,9.19,28.66,0.0902,0.0226
2023-05-25,15,2,137.03,133.89,1,1,0.6963,146.02,6.72,1.25,0.05,0.0229
2023-05-25,16,2,2506.05,2464.76,2,2,2.2037,237.79,9.4,21.22,0.0,0.0165
2023-05-25,19,2,1148.35,1114.71,1,1,0.7151,250.48,6.07,6.19,0.0,0.0293
2023-05-25,20,3,157.7,153.44,1,1,0.5369,194.91,3.0,1.17,0.0,0.027
2023-05-25,21,3,597.01,582.46,1,1,0.5755,84.14,3.75,10.96,0.0417,0.0244
2023-05-25,23,3,254.82,248.84,1,1,0.5759,65.31,8.8,2.57,0.0268,0.0235
2023-05-25,29,3,638.13,619.42,1,1,1.2682,214.76,5.04,4.3,0.0933,0.0293
2023-05-25,30,4,1786.42,1743.03,1,1,0.7506,249.81,5.3,8.03,0.0516,0.0243
2023-05-25,33,4,709.89,693.64,2,2,1.4895,181.32,8.75,9.78,0.0198,0.0229
2023-05-25,34,4,388.0,385.94,1,1,0.778,185.65,3.53,2.31,0.0795,0.0053
2023-05-25,35,4,1254.04,1219.67,2,2,2.1586,234.34,7.05,17.46,0.065,0.0274
2023-05-25,40,4,1445.85,1420.54,1,1,0.663,98.09,9.26,14.26,0.0523,0.0175
2023-05-25,41,4,1406.21,1369.24,1,1,0.8091,281.75,3.47,7.07,0.0483,0.0263
2023-05-26,2,1,1045.38,1037.59,1,1,0.8264,266.7,3.13,16.13,0.0064,0.0075
2023-05-26,3,1,1087.3600000000001,1068.24,2,2,2.1378,242.68,6.68,8.88,0.0603,0.0176
2023-05-26,4,1,1662.27,1608.01,2,2,1.0654,128.66,4.8,12.37,0.0,0.0326
2023-05-26,6,1,435.09,424.6,1,1,0.5665,203.97,8.36,3.02,0.0359,0.0241
2023-05-26,7,1,1254.74,1243.1399999999999,2,2,1.9188999999999998,153.0,9.16,15.55,0.0409,0.0092
2023-05-26,8,1,511.03,502.62,1,1,0.5779,172.22,8.95,7.71,0.0529,0.0165
2023-05-26,9,1,244.05,241.93,1,1,0.9088,113.58,5.49,1.31,0.0,0.0087
2023-05-26,11,2,832.0,805.2,1,1,0.8551,230.28,7.97,5.75,0.0076,0.0322
2023-05-26,13,2,449.95,443.11,2,2,1.2646000000000002,135.26,8.62,3.19,0.0336,0.0152
2023-05-26,14,2,1580.18,1531.08,1,1,0.8816,254.48,8.39,28.84,0.0,0.0311
2023-05-26,15,2,129.36,125.8,1,1,0.6922,145.17,6.8,1.17,0.0625,0.0275
2023-05-26,16,2,2573.02,2515.29,2,2,2.2037,241.74,10.18,21.65,0.0818,0.0224
2023-05-26,19,2,1115.18,1088.42,1,1,0.7151,258.58,6.51,6.04,0.0707,0.024
2023-05-26,20,3,158.54,156.52,1,1,0.5369,185.91,3.09,1.19,0.0,0.0127
2023-05-26,21,3,630.23,612.8,1,1,0.5755,83.48,3.82,11.53,0.0611,0.0277
2023-05-26,23,3,249.56,245.25,1,1,0.5759,63.13,9.05,2.54,0.056,0.0173
2023-05-26,29,3,654.99,647.77,1,1,1.2679,216.19,4.64,4.5,0.0065,0.011
2023-05-26,30,4,1724.08,1676.19,1,1,0.7506,251.2,5.42,7.72,0.0754,0.0278
2023-05-26,33,4,721.88,713.0,2,2,1.4895,167.55,8.67,10.06,0.0105,0.0123
2023-05-26,34,4,405.54,398.86,1,1,0.778,185.16,3.21,2.39,0.0,0.0165
2023-05-26,35,4,1251.0700000000002,1234.69,2,2,2.1586,246.21,6.82,17.67,0.0302,0.0131
2023-05-26,40,4,1389.34,1381.84,1,1,0.663,98.02,8.57,13.87,0.0,0.0054
2023-05-26,41,4,1407.23,1379.97,1,1,0.8091,289.23,3.63,7.13,0.0967,0.0194
2023-05-27,2,1,1032.54,1003.25,1,1,0.8264,258.2,2.98,15.6,0.0,0.0284
2023-05-27,3,1,1094.6399999999999,1078.8600000000001,2,2,2.1378,239.92,6.27,8.97,0.0,0.0144
